train_idx,oe_score
949,0.011143017
475,0.011140744
466,0.011134208
868,0.011127198
68,0.011125759
687,0.011112651
605,0.01110397
371,0.011091193
528,0.011089854
797,0.01107872
75,0.011058058
21,0.011043553
304,0.01103596
660,0.011026085
460,0.01102361
798,0.01101341
95,0.011013056
613,0.010980872
988,0.0109535875
281,0.01093781
942,0.010936033
299,0.010927068
968,0.010910718
434,0.010903736
550,0.010895667
956,0.010891249
875,0.010883429
97,0.010867845
423,0.010857806
413,0.010855862
76,0.010852549
826,0.010831217
978,0.010831139
282,0.010816888
432,0.010816342
129,0.010797145
536,0.010791858
961,0.010786685
48,0.010773507
31,0.010771247
527,0.010761735
880,0.010752931
329,0.010751378
632,0.010748268
684,0.0107428245
959,0.010729797
915,0.010729677
984,0.010719079
520,0.010698811
305,0.010687524
251,0.0106770815
407,0.010668673
750,0.010664498
323,0.010664147
60,0.010630772
185,0.010629775
364,0.010626754
428,0.010619281
360,0.010615115
618,0.010609487
128,0.010595486
165,0.010578045
837,0.010576909
787,0.01057325
116,0.010566109
644,0.010554612
670,0.010539632
743,0.010532049
841,0.0105289435
343,0.010505905
554,0.010463878
621,0.010460013
198,0.010448941
366,0.010441432
838,0.010422054
232,0.01040781
110,0.0104060285
754,0.010402027
695,0.0104009835
573,0.010394389
236,0.010384986
167,0.010381059
265,0.01036309
936,0.010341048
269,0.010339301
327,0.010325759
556,0.010323986
378,0.01031321
401,0.010310761
932,0.01030383
661,0.010284067
79,0.01027537
372,0.0102729285
993,0.010267991
154,0.010260463
85,0.010258963
23,0.010251985
297,0.01024884
652,0.010240802
450,0.010240316
81,0.010226527
962,0.010226161
377,0.010212523
182,0.010210891
283,0.0102061005
741,0.010191287
365,0.010182001
577,0.010178202
921,0.010176368
4,0.0101742875
768,0.01017318
204,0.010165906
578,0.010162546
25,0.01012524
455,0.010123458
643,0.010121636
298,0.010112667
69,0.010111644
863,0.010100045
300,0.010081103
459,0.010080299
452,0.010079715
453,0.01006177
169,0.010061381
448,0.010048561
888,0.0100367
781,0.010020804
898,0.010019285
486,0.010001672
699,0.00998269
671,0.009957064
221,0.009952929
807,0.009942651
990,0.009930974
855,0.009929805
572,0.009893759
647,0.009885618
945,0.009883224
843,0.009862737
909,0.009861931
703,0.009861259
859,0.0098536145
463,0.0098490575
494,0.009843284
451,0.009838891
14,0.009827132
88,0.009826278
358,0.00981831
481,0.009810059
203,0.009803971
742,0.009793837
117,0.009793676
330,0.009792807
866,0.0097887
384,0.009786313
288,0.009764918
982,0.009762331
653,0.009761772
493,0.009758557
414,0.009756344
316,0.009748183
733,0.009733543
534,0.009725014
320,0.009723805
184,0.009712928
274,0.009709244
958,0.009705385
35,0.009683659
137,0.009681571
392,0.009673124
674,0.009668619
491,0.009667626
813,0.009667108
349,0.009654527
469,0.009650506
57,0.009647382
966,0.009646327
385,0.009636766
346,0.009633638
544,0.009626865
560,0.0096087735
857,0.009604836
477,0.009598917
24,0.009596797
803,0.009596433
89,0.00957764
924,0.009573639
18,0.009564588
547,0.009562931
804,0.009560345
714,0.0095592
505,0.009557162
456,0.009544904
239,0.009540764
552,0.00953881
756,0.009527436
532,0.0095255375
790,0.009524866
593,0.009523748
226,0.0095206145
138,0.0095138615
174,0.009511715
832,0.009506935
192,0.009498791
27,0.009498595
352,0.009487176
867,0.009481708
864,0.009475871
860,0.009471891
840,0.009467905
375,0.009466171
762,0.009454749
338,0.009453301
680,0.009453285
870,0.009452688
525,0.009449513
614,0.009438771
668,0.009435687
146,0.009421444
244,0.00941975
638,0.009411487
39,0.009408266
610,0.009406306
845,0.009405429
920,0.009403776
496,0.009402448
727,0.00940105
152,0.009400803
565,0.009395607
176,0.009386479
144,0.009381776
622,0.009375739
801,0.00937036
40,0.0093595395
823,0.009351371
651,0.009348585
11,0.009343325
122,0.009321101
248,0.009318376
109,0.009318231
607,0.009316301
580,0.009312053
271,0.009310141
91,0.009302618
713,0.009298845
444,0.009298452
856,0.009295194
181,0.0092905415
805,0.00928757
58,0.009285226
498,0.00928348
746,0.009279156
711,0.009275051
737,0.0092718685
87,0.0092711365
276,0.00924203
388,0.009239765
947,0.009235462
735,0.009215562
194,0.009210944
940,0.009191357
246,0.009187278
261,0.009185899
483,0.00918467
159,0.009184508
356,0.0091677625
243,0.009165756
411,0.009163043
916,0.009162916
318,0.0091479225
183,0.009135119
720,0.009134164
650,0.00912747
808,0.009111186
