train_idx,oe_score
445,0.015830679
70,0.015807446
307,0.015775733
102,0.015750144
140,0.01574103
163,0.015714912
488,0.015690811
272,0.015640322
606,0.015634622
278,0.015626894
475,0.015513434
113,0.015490657
551,0.015453311
268,0.015434079
80,0.015394674
485,0.0153509965
152,0.015329793
595,0.015329088
249,0.0152827175
39,0.0152791925
480,0.015269659
401,0.015187478
84,0.01518396
294,0.015106294
579,0.015096407
61,0.0150868995
350,0.01507389
150,0.015072999
507,0.01505143
483,0.015048189
292,0.015038052
33,0.015026614
162,0.015016121
381,0.015004808
456,0.015002461
325,0.014997553
91,0.014997119
501,0.014966227
251,0.014955424
57,0.014948267
389,0.014921316
410,0.014828409
20,0.014826066
597,0.01477679
44,0.014772633
530,0.014759292
17,0.0147530995
466,0.014744294
499,0.014693222
362,0.014692068
393,0.014681675
550,0.014617427
615,0.014614154
594,0.014594085
361,0.014538637
537,0.014524981
521,0.014513555
500,0.01447919
574,0.014446777
215,0.014374721
228,0.014365912
555,0.014348328
340,0.014304313
470,0.014263389
513,0.01425779
554,0.014251865
355,0.014237779
479,0.014233099
396,0.01422967
524,0.014217127
553,0.014212825
230,0.014211205
304,0.014191743
116,0.014190807
273,0.014182313
337,0.014152994
326,0.014112409
423,0.014103979
417,0.014095654
156,0.014089666
94,0.014068486
129,0.014026188
193,0.014025896
348,0.01401156
614,0.013994997
47,0.013993345
302,0.013991593
369,0.013978665
67,0.01397385
525,0.01395753
108,0.013950434
110,0.013930563
245,0.013927232
274,0.01391422
352,0.013912395
603,0.01388983
570,0.013886234
533,0.01388597
74,0.013884394
178,0.013883791
21,0.013874999
432,0.013866327
306,0.013863356
334,0.013855555
279,0.01385311
495,0.013845766
414,0.013843302
143,0.013803738
98,0.013782467
265,0.013772286
563,0.013752364
605,0.013708189
24,0.013702745
600,0.013674169
465,0.013655402
332,0.013655233
258,0.013639779
51,0.013633507
582,0.013620923
19,0.013619005
8,0.0135965925
62,0.013580644
200,0.0135797085
144,0.013576588
583,0.013573348
35,0.013534459
558,0.013506051
387,0.013461824
428,0.013437361
441,0.013418501
498,0.013415986
101,0.013411312
297,0.013396556
18,0.013392485
229,0.013392443
394,0.013381539
459,0.013370157
64,0.013362156
287,0.013355585
207,0.013348921
313,0.013344467
255,0.013283855
222,0.01327543
202,0.013214388
616,0.013184035
398,0.013168459
406,0.013159297
452,0.013132908
559,0.013102122
299,0.013100863
454,0.013078922
442,0.013073443
434,0.0130322855
457,0.01302115
142,0.012999342
132,0.012998771
250,0.012941597
343,0.012892356
420,0.012861467
261,0.01284769
119,0.012817742
303,0.012807947
316,0.01280262
224,0.012795921
405,0.012779494
390,0.01277928
32,0.012739163
571,0.012706144
314,0.012704647
289,0.012676727
392,0.012672124
270,0.012671949
544,0.0126259755
354,0.012624566
53,0.012598811
601,0.012595944
81,0.012552131
517,0.012515105
201,0.012488289
363,0.012470013
180,0.012442477
372,0.012441535
106,0.01241394
599,0.012409917
400,0.012408398
618,0.012403901
487,0.012402239
284,0.012400843
489,0.012400827
422,0.012392189
578,0.012361852
188,0.01236102
395,0.012356862
512,0.012268895
482,0.012249439
330,0.012246501
516,0.012202625
277,0.012200648
557,0.0121925175
514,0.012183633
219,0.012181648
183,0.012158749
587,0.012148889
3,0.012133443
